#Channel Energy Counts
4544 805.73 49587
4545 805.902 49546
4546 806.074 49832
4547 806.246 49981
4548 806.418 49903
4549 806.59 49803
4550 806.762 49576
4551 806.933 49814
4552 807.105 49552
4553 807.277 50050
4554 807.449 49578
4555 807.621 49524
4556 807.793 49835
4557 807.965 50236
4558 808.136 50126
4559 808.308 49713
4560 808.48 50039
4561 808.652 49737
4562 808.824 49925
4563 808.996 50075
4564 809.168 49437
4565 809.339 49751
4566 809.511 49966
4567 809.683 49957
4568 809.855 49842
4569 810.027 49524
4570 810.199 50564
4571 810.371 49864
4572 810.543 49942
4573 810.714 49676
4574 810.886 49620
4575 811.058 50059
4576 811.23 50372
4577 811.402 50631
4578 811.574 50344
4579 811.746 50598
4580 811.917 50228
4581 812.089 50563
4582 812.261 50907
4583 812.433 50697
4584 812.605 50981
4585 812.777 50933
4586 812.949 51914
4587 813.12 52117
4588 813.292 53028
4589 813.464 52869
4590 813.636 53775
4591 813.808 54485
4592 813.98 55223
4593 814.152 55365
4594 814.324 56185
4595 814.495 57058
4596 814.667 56977
4597 814.839 57514
4598 815.011 57207
4599 815.183 57522
4600 815.355 57378
4601 815.527 56646
4602 815.698 56807
4603 815.87 56081
4604 816.042 55581
4605 816.214 54983
4606 816.386 54084
4607 816.558 53422
4608 816.73 52725
4609 816.901 52173
4610 817.073 51827
4611 817.245 51284
4612 817.417 50880
4613 817.589 50842
4614 817.761 50150
4615 817.933 50922
4616 818.104 50368
4617 818.276 50388
4618 818.448 50040
4619 818.62 50539
4620 818.792 50219
4621 818.964 50234
4622 819.136 50701
4623 819.308 50680
4624 819.479 50578
4625 819.651 50566
4626 819.823 50395
4627 819.995 50448
4628 820.167 50766
4629 820.339 50641
4630 820.511 50579
4631 820.682 50426
4632 820.854 50851
4633 821.026 50539
4634 821.198 50164
4635 821.37 50170
4636 821.542 50687
4637 821.714 50881
4638 821.885 50567
4639 822.057 50866
4640 822.229 50183
4641 822.401 50331
4642 822.573 50277
4643 822.745 50793
4644 822.917 50189
4645 823.089 50352
4646 823.26 50597
4647 823.432 50507
4648 823.604 50320
4649 823.776 50720
4650 823.948 50688
4651 824.12 50044
4652 824.292 50668
4653 824.463 50477
4654 824.635 50493
4655 824.807 50260
4656 824.979 50402
4657 825.151 50262
4658 825.323 50841
4659 825.495 50458
4660 825.666 50405
4661 825.838 50523
4662 826.01 50447
4663 826.182 50504
4664 826.354 50593
4665 826.526 50712
4666 826.698 50668
4667 826.87 50799
4668 827.041 50592
4669 827.213 51073
4670 827.385 51210
4671 827.557 50822
4672 827.729 51134
4673 827.901 50879
4674 828.073 50952
4675 828.244 51183
4676 828.416 51183
4677 828.588 50913
4678 828.76 51165
4679 828.932 51399
4680 829.104 50708
4681 829.276 50654
4682 829.447 51077
4683 829.619 51196
4684 829.791 50916
4685 829.963 50770
4686 830.135 50879
4687 830.307 51185
4688 830.479 50717
4689 830.651 51440
4690 830.822 50715
4691 830.994 51002
4692 831.166 51050
4693 831.338 51245
4694 831.51 51174
4695 831.682 51055
4696 831.854 51073
4697 832.025 51394
4698 832.197 51177
4699 832.369 51216
4700 832.541 51303
4701 832.713 51063
4702 832.885 51082
4703 833.057 51300
4704 833.228 51141
4705 833.4 51308
4706 833.572 51293
4707 833.744 51723
4708 833.916 51066
4709 834.088 51460
4710 834.26 51662
4711 834.431 51554
4712 834.603 51794
4713 834.775 51691
4714 834.947 51808
4715 835.119 51856
4716 835.291 51852
4717 835.463 51984
4718 835.635 52149
4719 835.806 52113
4720 835.978 52410
4721 836.15 53097
4722 836.322 53291
4723 836.494 53537
4724 836.666 54651
4725 836.838 55509
4726 837.009 57567
4727 837.181 59699
4728 837.353 62841
4729 837.525 66513
4730 837.697 71154
4731 837.869 78308
4732 838.041 85695
4733 838.212 94708
4734 838.384 105581
4735 838.556 117698
4736 838.728 131811
4737 838.9 146639
4738 839.072 161439
4739 839.244 176321
4740 839.416 190886
4741 839.587 201595
4742 839.759 210807
4743 839.931 216973
4744 840.103 218812
4745 840.275 217271
4746 840.447 211477
4747 840.619 201953
4748 840.79 189802
4749 840.962 175659
4750 841.134 161016
4751 841.306 145435
4752 841.478 130341
4753 841.65 116496
4754 841.822 103933
4755 841.993 93412
4756 842.165 83899
4757 842.337 76741
4758 842.509 70746
4759 842.681 66168
4760 842.853 62835
4761 843.025 60214
4762 843.196 58831
4763 843.368 56851
4764 843.54 55840
4765 843.712 55661
4766 843.884 55104
4767 844.056 54576
4768 844.228 55066
4769 844.4 54479
4770 844.571 54473
4771 844.743 54272
4772 844.915 54600
4773 845.087 54699
4774 845.259 54237
4775 845.431 54406
4776 845.603 54505
4777 845.774 54254
4778 845.946 54547
4779 846.118 54725
4780 846.29 54191
4781 846.462 53460
4782 846.634 54165
4783 846.806 53725
4784 846.977 52895
4785 847.149 53355
4786 847.321 52960
4787 847.493 52859
4788 847.665 52569
4789 847.837 52421
4790 848.009 52464
4791 848.18 52453
4792 848.352 51767
4793 848.524 52419
4794 848.696 51820
4795 848.868 51820
4796 849.04 51552
4797 849.212 51600
4798 849.384 51390
4799 849.555 51331
4800 849.727 51206
4801 849.899 51217
4802 850.071 51242
4803 850.243 51340
4804 850.415 51020
4805 850.587 50712
4806 850.758 50517
4807 850.93 50342
4808 851.102 50515
4809 851.274 50201
4810 851.446 50005
4811 851.618 50294
4812 851.79 49736
4813 851.961 49753
4814 852.133 49295
4815 852.305 49328
4816 852.477 49298
4817 852.649 49645
4818 852.821 48958
4819 852.993 49064
4820 853.165 49125
4821 853.336 49069
4822 853.508 48016
4823 853.68 48884
4824 853.852 48772
4825 854.024 48054
4826 854.196 48607
4827 854.368 48230
4828 854.539 48309
4829 854.711 48005
4830 854.883 48125
4831 855.055 47707
4832 855.227 47855
4833 855.399 47644
4834 855.571 47563
4835 855.742 47393
4836 855.914 47428
4837 856.086 47398
4838 856.258 47276
4839 856.43 47456
4840 856.602 47150
4841 856.774 47552
4842 856.945 46910
4843 857.117 46874
4844 857.289 46780
4845 857.461 46740
4846 857.633 46703
4847 857.805 47081
4848 857.977 46614
4849 858.149 46613
4850 858.32 46736
4851 858.492 46406
4852 858.664 46863
4853 858.836 46972
4854 859.008 46385
4855 859.18 46410
4856 859.352 46168
4857 859.523 46420
4858 859.695 46686
4859 859.867 46174
4860 860.039 46540
4861 860.211 46734
4862 860.383 46319
4863 860.555 46261
4864 860.727 46322
4865 860.898 46488
4866 861.07 46299
4867 861.242 46331
4868 861.414 46284
4869 861.586 46090
4870 861.758 46551
4871 861.93 46396
4872 862.101 46285
4873 862.273 46141
4874 862.445 45675
4875 862.617 46238
4876 862.789 45810
4877 862.961 45857
4878 863.133 46191
4879 863.304 45654
4880 863.476 45823
4881 863.648 46251
4882 863.82 46171
4883 863.992 46094
4884 864.164 46672
4885 864.336 45451
4886 864.507 45707
4887 864.679 45909
4888 864.851 46286
4889 865.023 46328
4890 865.195 45890
4891 865.367 46237
4892 865.539 45963
4893 865.711 46497
4894 865.882 46329
4895 866.054 46399
4896 866.226 46872
4897 866.398 46743
4898 866.57 47042
4899 866.742 46996
4900 866.914 47628
4901 867.085 47410
4902 867.257 47541
4903 867.429 47675
4904 867.601 47752
4905 867.773 48152
4906 867.945 48588
4907 868.117 48612
4908 868.288 48531
4909 868.46 48489
4910 868.632 48400
4911 868.804 48554
4912 868.976 47935
4913 869.148 48358
4914 869.32 47790
4915 869.492 48185
4916 869.663 47567
4917 869.835 47785
4918 870.007 47235
4919 870.179 46904
4920 870.351 47169
4921 870.523 47006
4922 870.695 46696
4923 870.866 47279
4924 871.038 47069
4925 871.21 47103
4926 871.382 47343
4927 871.554 47228
4928 871.726 47611
4929 871.898 47535
4930 872.069 47903
4931 872.241 47977
4932 872.413 47873
4933 872.585 47587
4934 872.757 48059
4935 872.929 47640
4936 873.101 47506
4937 873.272 46911
4938 873.444 46499
4939 873.616 46670
4940 873.788 46224
4941 873.96 45253
4942 874.132 44692
4943 874.304 44364
4944 874.476 44362
4945 874.647 43721
4946 874.819 42789
4947 874.991 42746
4948 875.163 42646
4949 875.335 42647
4950 875.507 42128
4951 875.679 41367
4952 875.85 41163
4953 876.022 41863
4954 876.194 41484
4955 876.366 40935
4956 876.538 40764
4957 876.71 40905
4958 876.882 40707
4959 877.053 40537
4960 877.225 40289
4961 877.397 39856
4962 877.569 40438
4963 877.741 40308
4964 877.913 39859
4965 878.085 39603
4966 878.256 39556
4967 878.428 39308
4968 878.6 39013
4969 878.772 39163
4970 878.944 39110
4971 879.116 38917
4972 879.288 38805
4973 879.46 38362
4974 879.631 38262
4975 879.803 38003
4976 879.975 38191
4977 880.147 38041
4978 880.319 38181
4979 880.491 37858
4980 880.663 38072
4981 880.834 37618
4982 881.006 37667
4983 881.178 37757
4984 881.35 37889
4985 881.522 37407
4986 881.694 37804
4987 881.866 37204
4988 882.037 37652
4989 882.209 37162
4990 882.381 37446
4991 882.553 36991
4992 882.725 36944
4993 882.897 37034
4994 883.069 37212
4995 883.241 36779
4996 883.412 36922
4997 883.584 36938
4998 883.756 36607
4999 883.928 36434
5000 884.1 36888
5001 884.272 36391
5002 884.444 36523
5003 884.615 36841
5004 884.787 36523
5005 884.959 36504
5006 885.131 36365
5007 885.303 36247
5008 885.475 36242
5009 885.647 36424
5010 885.818 36051
5011 885.99 36184
5012 886.162 36330
5013 886.334 36224
5014 886.506 36101
5015 886.678 36211
5016 886.85 36342
5017 887.021 36285
5018 887.193 36689
5019 887.365 36581
5020 887.537 36990
5021 887.709 37171
5022 887.881 37419
5023 888.053 38429
5024 888.225 38986
5025 888.396 39758
5026 888.568 41229
5027 888.74 42149
5028 888.912 43488
5029 889.084 44839
5030 889.256 46468
5031 889.428 47823
5032 889.599 49077
5033 889.771 50616
5034 889.943 51049
5035 890.115 52154
5036 890.287 52390
5037 890.459 52036
5038 890.631 51927
5039 890.802 50507
5040 890.974 49758
5041 891.146 47985
5042 891.318 46748
5043 891.49 45263
5044 891.662 43521
5045 891.834 42183
5046 892.006 40278
5047 892.177 39714
5048 892.349 38279
5049 892.521 38063
5050 892.693 37068
5051 892.865 36757
5052 893.037 36398
5053 893.209 35955
5054 893.38 35279
5055 893.552 35010
5056 893.724 35325
5057 893.896 35298
5058 894.068 35219
5059 894.24 35125
5060 894.412 35167
5061 894.583 35534
5062 894.755 35857
5063 894.927 36661
5064 895.099 37186
5065 895.271 37558
5066 895.443 38082
5067 895.615 39301
5068 895.786 40047
5069 895.958 40798
5070 896.13 41443
5071 896.302 42695
5072 896.474 42919
5073 896.646 43445
5074 896.818 43757
5075 896.99 44215
5076 897.161 44201
5077 897.333 44051
5078 897.505 43572
5079 897.677 42671
5080 897.849 42138
5081 898.021 40840
5082 898.193 40101
5083 898.364 39748
5084 898.536 38597
5085 898.708 38353
5086 898.88 37385
5087 899.052 36859
5088 899.224 36858
5089 899.396 36611
5090 899.568 36434
5091 899.739 36762
5092 899.911 36804
5093 900.083 36960
5094 900.255 37159
5095 900.427 37798
5096 900.599 37768
5097 900.771 38269
5098 900.942 37877
5099 901.114 38126
5100 901.286 37978
5101 901.458 37800
5102 901.63 37361
5103 901.802 37086
5104 901.974 36905
5105 902.145 36211
5106 902.317 35603
5107 902.489 35629
5108 902.661 35045
5109 902.833 34654
5110 903.005 34638
5111 903.177 33895
5112 903.348 33984
5113 903.52 33682
5114 903.692 33415
5115 903.864 33500
5116 904.036 33158
5117 904.208 33117
5118 904.38 32698
5119 904.552 33222
5120 904.723 33041
5121 904.895 32917
5122 905.067 33487
5123 905.239 33238
5124 905.411 32949
5125 905.583 32679
5126 905.755 33025
5127 905.926 32962
5128 906.098 32904
5129 906.27 32871
5130 906.442 33078
5131 906.614 32707
5132 906.786 32779
5133 906.958 32840
5134 907.129 32694
5135 907.301 32824
5136 907.473 33003
5137 907.645 32877
5138 907.817 32496
5139 907.989 33097
5140 908.161 32870
5141 908.333 32622
5142 908.504 32421
5143 908.676 32499
5144 908.848 32554
5145 909.02 32478
5146 909.192 32413
5147 909.364 32407
5148 909.536 32301
5149 909.707 32505
5150 909.879 32126
5151 910.051 32370
5152 910.223 32159
5153 910.395 32145
5154 910.567 32166
5155 910.739 31852
5156 910.91 31998
5157 911.082 32116
5158 911.254 32147
5159 911.426 32381
5160 911.598 32273
5161 911.77 31782
5162 911.942 31927
5163 912.113 31837
5164 912.285 32017
5165 912.457 31835
5166 912.629 31768
5167 912.801 31954
5168 912.973 31696
5169 913.145 31859
5170 913.317 32108
5171 913.488 31720
5172 913.66 31815
5173 913.832 31432
5174 914.004 31745
5175 914.176 31255
5176 914.348 31390
5177 914.52 31774
5178 914.691 31456
5179 914.863 31558
5180 915.035 31501
5181 915.207 31759
5182 915.379 31662
5183 915.551 31506
5184 915.723 31587
5185 915.894 31725
5186 916.066 31521
5187 916.238 31521
5188 916.41 31937
5189 916.582 31606
5190 916.754 31392
5191 916.926 31199
5192 917.097 31428
5193 917.269 31216
5194 917.441 31659
5195 917.613 31328
5196 917.785 31281
5197 917.957 31289
5198 918.129 31406
5199 918.301 31338
5200 918.472 30847
5201 918.644 31361
5202 918.816 31319
5203 918.988 31201
5204 919.16 31122
5205 919.332 30969
5206 919.504 31405
5207 919.675 30751
5208 919.847 31039
5209 920.019 31039
5210 920.191 30977
5211 920.363 30799
5212 920.535 30841
5213 920.707 30718
5214 920.878 31005
5215 921.05 30685
5216 921.222 31013
5217 921.394 30573
5218 921.566 30899
5219 921.738 30949
5220 921.91 30777
5221 922.082 30596
5222 922.253 30930
5223 922.425 30902
5224 922.597 30809
5225 922.769 30450
5226 922.941 30437
5227 923.113 30536
5228 923.285 30476
5229 923.456 30591
5230 923.628 30702
5231 923.8 30505
5232 923.972 30704
5233 924.144 30575
5234 924.316 30678
5235 924.488 30607
5236 924.659 30791
5237 924.831 30270
5238 925.003 30307
5239 925.175 30529
5240 925.347 30481
5241 925.519 30293
5242 925.691 30748
5243 925.862 30360
5244 926.034 30506
5245 926.206 30683
5246 926.378 30302
5247 926.55 30656
5248 926.722 30651
5249 926.894 30487
5250 927.066 30660
5251 927.237 30391
5252 927.409 30770
5253 927.581 31018
5254 927.753 30852
5255 927.925 31085
5256 928.097 31407
5257 928.269 30939
5258 928.44 31276
5259 928.612 31576
5260 928.784 31653
5261 928.956 32004
5262 929.128 32657
5263 929.3 32990
5264 929.472 34163
5265 929.643 35756
5266 929.815 37729
5267 929.987 40342
5268 930.159 44409
5269 930.331 50020
5270 930.503 57338
5271 930.675 66736
5272 930.847 79533
5273 931.018 95589
5274 931.19 115184
5275 931.362 140887
5276 931.534 169562
5277 931.706 204435
5278 931.878 244361
5279 932.05 289349
5280 932.221 337011
5281 932.393 387967
5282 932.565 438191
5283 932.737 484378
5284 932.909 527543
5285 933.081 563738
5286 933.253 587360
5287 933.424 602084
5288 933.596 602562
5289 933.768 591120
5290 933.94 566438
5291 934.112 533840
5292 934.284 490055
5293 934.456 442272
5294 934.628 391899
5295 934.799 338893
5296 934.971 290144
5297 935.143 243510
5298 935.315 201852
5299 935.487 165451
5300 935.659 135774
5301 935.831 111318
5302 936.002 91099
5303 936.174 75369
5304 936.346 63818
5305 936.518 54501
5306 936.69 48121
5307 936.862 42985
5308 937.034 39369
5309 937.205 36944
5310 937.377 34642
5311 937.549 33588
5312 937.721 32924
5313 937.893 32220
5314 938.065 31108
5315 938.237 31024
5316 938.409 30696
5317 938.58 29964
5318 938.752 29694
5319 938.924 29765
5320 939.096 29609
5321 939.268 29353
5322 939.44 29183
5323 939.612 29183
5324 939.783 28959
5325 939.955 28916
5326 940.127 28828
5327 940.299 28737
5328 940.471 28631
5329 940.643 28420
5330 940.815 28452
5331 940.986 28474
5332 941.158 28336
5333 941.33 28524
5334 941.502 28157
5335 941.674 28028
5336 941.846 28118
5337 942.018 28317
5338 942.189 28417
5339 942.361 28456
5340 942.533 28319
5341 942.705 28176
5342 942.877 28089
5343 943.049 28301
5344 943.221 28111
5345 943.393 28255
5346 943.564 27926
5347 943.736 28090
5348 943.908 27722
5349 944.08 27877
5350 944.252 27549
5351 944.424 27532
5352 944.596 27518
5353 944.767 27398
5354 944.939 27082
5355 945.111 27397
5356 945.283 27411
5357 945.455 27181
5358 945.627 27318
5359 945.799 27305
5360 945.97 27235
5361 946.142 26893
5362 946.314 26813
5363 946.486 26500
5364 946.658 27341
5365 946.83 26828
5366 947.002 26576
5367 947.174 26804
5368 947.345 26747
5369 947.517 26955
5370 947.689 26418
5371 947.861 26409
5372 948.033 26744
5373 948.205 26496
5374 948.377 26774
5375 948.548 26588
5376 948.72 26310
5377 948.892 26650
5378 949.064 26244
5379 949.236 26599
5380 949.408 26416
5381 949.58 26505
5382 949.751 26306
5383 949.923 26522
5384 950.095 26183
5385 950.267 26180
5386 950.439 26000
5387 950.611 26260
5388 950.783 26151
5389 950.954 26282
5390 951.126 25947
5391 951.298 25971
5392 951.47 25948
5393 951.642 26176
5394 951.814 26213
5395 951.986 25930
5396 952.158 26080
5397 952.329 25893
5398 952.501 25995
5399 952.673 25909
5400 952.845 25978
5401 953.017 25710
5402 953.189 25982
5403 953.361 25784
5404 953.532 26017
5405 953.704 26025
5406 953.876 25826
5407 954.048 25708
5408 954.22 26090
5409 954.392 26068
5410 954.564 26014
5411 954.735 26047
5412 954.907 26470
5413 955.079 26644
5414 955.251 26599
5415 955.423 27272
5416 955.595 27729
5417 955.767 27968
5418 955.938 28663
5419 956.11 29395
5420 956.282 29588
5421 956.454 30417
5422 956.626 31205
5423 956.798 31471
5424 956.97 32113
5425 957.142 32828
5426 957.313 32745
5427 957.485 32938
5428 957.657 33248
5429 957.829 32955
5430 958.001 32581
5431 958.173 32345
5432 958.345 31819
5433 958.516 31003
5434 958.688 30268
5435 958.86 29496
5436 959.032 28926
5437 959.204 28474
5438 959.376 27858
5439 959.548 27306
5440 959.719 26665
5441 959.891 26217
5442 960.063 25711
5443 960.235 25879
5444 960.407 25175
5445 960.579 25138
5446 960.751 25419
5447 960.923 24895
5448 961.094 24867
5449 961.266 24470
5450 961.438 24883
5451 961.61 24734
5452 961.782 24888
5453 961.954 24861
5454 962.126 24784
5455 962.297 24655
5456 962.469 24969
5457 962.641 25073
5458 962.813 24932
5459 962.985 25129
5460 963.157 25039
5461 963.329 25178
5462 963.5 25464
5463 963.672 25370
5464 963.844 25188
5465 964.016 25787
5466 964.188 25831
5467 964.36 25581
5468 964.532 25409
5469 964.703 25620
5470 964.875 25463
5471 965.047 25490
5472 965.219 25250
5473 965.391 25376
5474 965.563 24902
5475 965.735 24973
5476 965.907 24640
5477 966.078 24871
5478 966.25 24742
5479 966.422 24576
5480 966.594 24467
5481 966.766 24124
5482 966.938 24336
5483 967.11 24001
5484 967.281 24113
5485 967.453 23936
5486 967.625 24289
5487 967.797 24030
5488 967.969 24072
5489 968.141 23983
5490 968.313 24055
5491 968.484 24159
5492 968.656 23943
5493 968.828 23950
5494 969 23857
5495 969.172 23946
5496 969.344 23675
5497 969.516 23733
5498 969.688 24105
5499 969.859 24506
5500 970.031 24457
5501 970.203 24817
5502 970.375 25188
5503 970.547 25715
5504 970.719 26142
5505 970.891 27628
5506 971.062 28700
5507 971.234 29963
5508 971.406 31499
5509 971.578 33245
5510 971.75 35016
5511 971.922 36976
5512 972.094 39364
5513 972.266 40826
5514 972.437 42943
5515 972.609 44559
5516 972.781 45663
5517 972.953 46867
5518 973.125 47061
5519 973.297 46801
5520 973.469 46189
5521 973.64 45229
5522 973.812 44323
